success,trial_type,trial_index,time_elapsed,internal_node_id,cwid,StartTime,EndTime,rt,response,task,question_order,stim,answer,stimulus,Correct
1.0,fullscreen,0,9250,0.0-0.0,4866321,44965.5218055556,44965.5323611111,,,,,,,,0
,survey-html-form,1,21955,0.0-1.0,4866321,44965.5218055556,44965.5323611111,12703.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,37419,0.0-2.0,4866321,44965.5218055556,44965.5323611111,15460.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,52290,0.0-3.0,4866321,44965.5218055556,44965.5323611111,14870.0,Array,rpms_instruction,,,,,0
,survey-likert,4,98409,0.0-4.0-0.0,4866321,44965.5218055556,44965.5323611111,46114.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,5.0,,1
,survey-likert,5,128206,0.0-4.0-1.0,4866321,44965.5218055556,44965.5323611111,29791.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,4.0,,1
,survey-likert,6,212883,0.0-4.0-2.0,4866321,44965.5218055556,44965.5323611111,84674.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,1.0,,1
,survey-likert,7,250241,0.0-4.0-3.0,4866321,44965.5218055556,44965.5323611111,37354.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,5.0,,1
,survey-likert,8,286939,0.0-4.0-4.0,4866321,44965.5218055556,44965.5323611111,36695.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,2.0,,1
,survey-likert,9,334031,0.0-4.0-5.0,4866321,44965.5218055556,44965.5323611111,47090.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,7.0,,1
,survey-likert,10,378523,0.0-4.0-6.0,4866321,44965.5218055556,44965.5323611111,44488.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,8.0,,1
,survey-likert,11,451648,0.0-4.0-7.0,4866321,44965.5218055556,44965.5323611111,73122.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,6.0,,1
,survey-likert,12,525357,0.0-4.0-8.0,4866321,44965.5218055556,44965.5323611111,73703.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,7.0,,1
,survey-likert,13,634952,0.0-4.0-9.0,4866321,44965.5218055556,44965.5323611111,109590.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,7.0,,0
,survey-likert,14,808650,0.0-4.0-10.0,4866321,44965.5218055556,44965.5323611111,173695.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,4.0,,1
,survey-likert,15,909792,0.0-4.0-11.0,4866321,44965.5218055556,44965.5323611111,101140.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,1.0,,0
,html-keyboard-response,16,912518,0.0-5.0,4866321,44965.5218055556,44965.5323611111,2723.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,40227,0.0-0.0,198468,44965.5192476852,44965.5327083333,,,,,,,,0
,survey-html-form,1,46735,0.0-1.0,198468,44965.5192476852,44965.5327083333,6506.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,57089,0.0-2.0,198468,44965.5192476852,44965.5327083333,10352.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,59460,0.0-3.0,198468,44965.5192476852,44965.5327083333,2369.0,Array,rpms_instruction,,,,,0
,survey-likert,4,109207,0.0-4.0-0.0,198468,44965.5192476852,44965.5327083333,49743.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,5.0,,1
,survey-likert,5,148561,0.0-4.0-1.0,198468,44965.5192476852,44965.5327083333,39350.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,4.0,,1
,survey-likert,6,208787,0.0-4.0-2.0,198468,44965.5192476852,44965.5327083333,60223.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,1.0,,1
,survey-likert,7,261187,0.0-4.0-3.0,198468,44965.5192476852,44965.5327083333,52394.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,5.0,,1
,survey-likert,8,306173,0.0-4.0-4.0,198468,44965.5192476852,44965.5327083333,44982.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,2.0,,1
,survey-likert,9,379759,0.0-4.0-5.0,198468,44965.5192476852,44965.5327083333,73583.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,2.0,,0
,survey-likert,10,411333,0.0-4.0-6.0,198468,44965.5192476852,44965.5327083333,31571.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,1.0,,0
,survey-likert,11,498926,0.0-4.0-7.0,198468,44965.5192476852,44965.5327083333,87590.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,6.0,,1
,survey-likert,12,538055,0.0-4.0-8.0,198468,44965.5192476852,44965.5327083333,39126.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,7.0,,1
,survey-likert,13,936412,0.0-4.0-9.0,198468,44965.5192476852,44965.5327083333,278354.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,1.0,,0
,survey-likert,14,1060245,0.0-4.0-10.0,198468,44965.5192476852,44965.5327083333,123830.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,4.0,,1
,survey-likert,15,1159997,0.0-4.0-11.0,198468,44965.5192476852,44965.5327083333,99749.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,1.0,,0
,html-keyboard-response,16,1163510,0.0-5.0,198468,44965.5192476852,44965.5327083333,3509.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,3146,0.0-0.0,1773443,44965.5206828704,44965.5330902778,,,,,,,,0
,survey-html-form,1,6691,0.0-1.0,1773443,44965.5206828704,44965.5330902778,3542.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,29059,0.0-2.0,1773443,44965.5206828704,44965.5330902778,22365.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,30923,0.0-3.0,1773443,44965.5206828704,44965.5330902778,1860.0,Array,rpms_instruction,,,,,0
,survey-likert,4,136653,0.0-4.0-0.0,1773443,44965.5206828704,44965.5330902778,105725.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,8.0,,0
,survey-likert,5,168293,0.0-4.0-1.0,1773443,44965.5206828704,44965.5330902778,31629.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,8.0,,0
,survey-likert,6,218604,0.0-4.0-2.0,1773443,44965.5206828704,44965.5330902778,50306.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,5.0,,0
,survey-likert,7,268244,0.0-4.0-3.0,1773443,44965.5206828704,44965.5330902778,49635.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,6.0,,0
,survey-likert,8,719181,0.0-4.0-4.0,1773443,44965.5206828704,44965.5330902778,453467.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,6.0,,0
,survey-likert,9,770620,0.0-4.0-5.0,1773443,44965.5206828704,44965.5330902778,51431.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,3.0,,0
,survey-likert,10,815374,0.0-4.0-6.0,1773443,44965.5206828704,44965.5330902778,44749.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,1.0,,0
,survey-likert,11,876605,0.0-4.0-7.0,1773443,44965.5206828704,44965.5330902778,61227.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,5.0,,0
,survey-likert,12,937811,0.0-4.0-8.0,1773443,44965.5206828704,44965.5330902778,61203.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,8.0,,0
,survey-likert,13,981892,0.0-4.0-9.0,1773443,44965.5206828704,44965.5330902778,44076.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,6.0,,0
,survey-likert,14,1021788,0.0-4.0-10.0,1773443,44965.5206828704,44965.5330902778,39893.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,4.0,,1
,survey-likert,15,1068938,0.0-4.0-11.0,1773443,44965.5206828704,44965.5330902778,47147.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,4.0,,0
,html-keyboard-response,16,1072298,0.0-5.0,1773443,44965.5206828704,44965.5330902778,3357.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,2237,0.0-0.0,5098660,44965.532349537,44965.5331481481,,,,,,,,0
,survey-html-form,1,3278,0.0-1.0,5098660,44965.532349537,44965.5331481481,1036.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,9378,0.0-2.0,5098660,44965.532349537,44965.5331481481,6099.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,14345,0.0-3.0,5098660,44965.532349537,44965.5331481481,4966.0,Array,rpms_instruction,,,,,0
,survey-likert,4,17034,0.0-4.0-0.0,5098660,44965.532349537,44965.5331481481,2685.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,5.0,,1
,survey-likert,5,22072,0.0-4.0-1.0,5098660,44965.532349537,44965.5331481481,5031.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,8.0,,0
,survey-likert,6,26197,0.0-4.0-2.0,5098660,44965.532349537,44965.5331481481,4120.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,1.0,,1
,survey-likert,7,35458,0.0-4.0-3.0,5098660,44965.532349537,44965.5331481481,9254.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,6.0,,0
,survey-likert,8,38428,0.0-4.0-4.0,5098660,44965.532349537,44965.5331481481,2963.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,8.0,,0
,survey-likert,9,48349,0.0-4.0-5.0,5098660,44965.532349537,44965.5331481481,9916.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,1.0,,0
,survey-likert,10,51778,0.0-4.0-6.0,5098660,44965.532349537,44965.5331481481,3423.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,1.0,,0
,survey-likert,11,54541,0.0-4.0-7.0,5098660,44965.532349537,44965.5331481481,2758.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,8.0,,0
,survey-likert,12,57514,0.0-4.0-8.0,5098660,44965.532349537,44965.5331481481,2966.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,7.0,,1
,survey-likert,13,61394,0.0-4.0-9.0,5098660,44965.532349537,44965.5331481481,3874.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,8.0,,0
,survey-likert,14,64032,0.0-4.0-10.0,5098660,44965.532349537,44965.5331481481,2632.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,2.0,,0
,survey-likert,15,67941,0.0-4.0-11.0,5098660,44965.532349537,44965.5331481481,3902.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,1.0,,0
,html-keyboard-response,16,69331,0.0-5.0,5098660,44965.532349537,44965.5331481481,1383.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,2178,0.0-0.0,466071,44965.5315625,44965.5334837963,,,,,,,,0
,survey-html-form,1,4084,0.0-1.0,466071,44965.5315625,44965.5334837963,1902.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,6718,0.0-2.0,466071,44965.5315625,44965.5334837963,2633.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,7962,0.0-3.0,466071,44965.5315625,44965.5334837963,1243.0,Array,rpms_instruction,,,,,0
,survey-likert,4,27435,0.0-4.0-0.0,466071,44965.5315625,44965.5334837963,19471.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,5.0,,1
,survey-likert,5,31626,0.0-4.0-1.0,466071,44965.5315625,44965.5334837963,4188.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,4.0,,1
,survey-likert,6,55610,0.0-4.0-2.0,466071,44965.5315625,44965.5334837963,23981.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,1.0,,1
,survey-likert,7,70498,0.0-4.0-3.0,466071,44965.5315625,44965.5334837963,14884.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,5.0,,1
,survey-likert,8,91534,0.0-4.0-4.0,466071,44965.5315625,44965.5334837963,21032.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,2.0,,1
,survey-likert,9,101158,0.0-4.0-5.0,466071,44965.5315625,44965.5334837963,9621.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,2.0,,0
,survey-likert,10,106386,0.0-4.0-6.0,466071,44965.5315625,44965.5334837963,5224.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,4.0,,0
,survey-likert,11,120340,0.0-4.0-7.0,466071,44965.5315625,44965.5334837963,13950.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,4.0,,0
,survey-likert,12,134268,0.0-4.0-8.0,466071,44965.5315625,44965.5334837963,13924.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,5.0,,0
,survey-likert,13,142544,0.0-4.0-9.0,466071,44965.5315625,44965.5334837963,8272.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,7.0,,0
,survey-likert,14,151684,0.0-4.0-10.0,466071,44965.5315625,44965.5334837963,9136.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,7.0,,0
,survey-likert,15,163430,0.0-4.0-11.0,466071,44965.5315625,44965.5334837963,11743.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,6.0,,0
,html-keyboard-response,16,166200,0.0-5.0,466071,44965.5315625,44965.5334837963,2765.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,16510,0.0-0.0,1210600,44965.5191319444,44965.533900463,,,,,,,,0
,survey-html-form,1,26635,0.0-1.0,1210600,44965.5191319444,44965.533900463,10123.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,219790,0.0-2.0,1210600,44965.5191319444,44965.533900463,193154.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,231693,0.0-3.0,1210600,44965.5191319444,44965.533900463,11902.0,Array,rpms_instruction,,,,,0
,survey-likert,4,319822,0.0-4.0-0.0,1210600,44965.5191319444,44965.533900463,88126.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,5.0,,1
,survey-likert,5,394159,0.0-4.0-1.0,1210600,44965.5191319444,44965.533900463,74334.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,4.0,,1
,survey-likert,6,437714,0.0-4.0-2.0,1210600,44965.5191319444,44965.533900463,43551.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,1.0,,1
,survey-likert,7,466754,0.0-4.0-3.0,1210600,44965.5191319444,44965.533900463,29037.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,5.0,,1
,survey-likert,8,520101,0.0-4.0-4.0,1210600,44965.5191319444,44965.533900463,53344.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,2.0,,1
,survey-likert,9,601533,0.0-4.0-5.0,1210600,44965.5191319444,44965.533900463,81430.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,7.0,,1
,survey-likert,10,671128,0.0-4.0-6.0,1210600,44965.5191319444,44965.533900463,69592.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,1.0,,0
,survey-likert,11,761921,0.0-4.0-7.0,1210600,44965.5191319444,44965.533900463,90790.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,3.0,,0
,survey-likert,12,797320,0.0-4.0-8.0,1210600,44965.5191319444,44965.533900463,35395.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,7.0,,1
,survey-likert,13,933226,0.0-4.0-9.0,1210600,44965.5191319444,44965.533900463,135904.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,2.0,,0
,survey-likert,14,1192691,0.0-4.0-10.0,1210600,44965.5191319444,44965.533900463,259461.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,4.0,,1
,survey-likert,15,1271205,0.0-4.0-11.0,1210600,44965.5191319444,44965.533900463,78512.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,1.0,,0
,html-keyboard-response,16,1276483,0.0-5.0,1210600,44965.5191319444,44965.533900463,5275.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,6779,0.0-0.0,669855,44965.5188541667,44965.5342361111,,,,,,,,0
,survey-html-form,1,20088,0.0-1.0,669855,44965.5188541667,44965.5342361111,13305.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,51426,0.0-2.0,669855,44965.5188541667,44965.5342361111,31337.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,62299,0.0-3.0,669855,44965.5188541667,44965.5342361111,10872.0,Array,rpms_instruction,,,,,0
,survey-likert,4,114832,0.0-4.0-0.0,669855,44965.5188541667,44965.5342361111,52532.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,5.0,,1
,survey-likert,5,199050,0.0-4.0-1.0,669855,44965.5188541667,44965.5342361111,84214.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,4.0,,1
,survey-likert,6,271809,0.0-4.0-2.0,669855,44965.5188541667,44965.5342361111,72756.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,1.0,,1
,survey-likert,7,329800,0.0-4.0-3.0,669855,44965.5188541667,44965.5342361111,57989.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,5.0,,1
,survey-likert,8,376058,0.0-4.0-4.0,669855,44965.5188541667,44965.5342361111,46256.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,7.0,,0
,survey-likert,9,480279,0.0-4.0-5.0,669855,44965.5188541667,44965.5342361111,104218.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,2.0,,0
,survey-likert,10,533293,0.0-4.0-6.0,669855,44965.5188541667,44965.5342361111,53011.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,8.0,,1
,survey-likert,11,821683,0.0-4.0-7.0,669855,44965.5188541667,44965.5342361111,288388.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,8.0,,0
,survey-likert,12,861665,0.0-4.0-8.0,669855,44965.5188541667,44965.5342361111,39980.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,7.0,,1
,survey-likert,13,1093130,0.0-4.0-9.0,669855,44965.5188541667,44965.5342361111,231462.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,2.0,,0
,survey-likert,14,1190374,0.0-4.0-10.0,669855,44965.5188541667,44965.5342361111,97242.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,4.0,,1
,survey-likert,15,1325653,0.0-4.0-11.0,669855,44965.5188541667,44965.5342361111,135277.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,1.0,,0
,html-keyboard-response,16,1328109,0.0-5.0,669855,44965.5188541667,44965.5342361111,2453.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,51385,0.0-0.0,5024777,44965.523275463,44965.5351967593,,,,,,,,0
,survey-html-form,1,61926,0.0-1.0,5024777,44965.523275463,44965.5351967593,10538.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,77094,0.0-2.0,5024777,44965.523275463,44965.5351967593,15167.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,87398,0.0-3.0,5024777,44965.523275463,44965.5351967593,10303.0,Array,rpms_instruction,,,,,0
,survey-likert,4,233879,0.0-4.0-0.0,5024777,44965.523275463,44965.5351967593,146479.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,5.0,,1
,survey-likert,5,325350,0.0-4.0-1.0,5024777,44965.523275463,44965.5351967593,91468.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,4.0,,1
,survey-likert,6,357982,0.0-4.0-2.0,5024777,44965.523275463,44965.5351967593,32629.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,1.0,,1
,survey-likert,7,389230,0.0-4.0-3.0,5024777,44965.523275463,44965.5351967593,31245.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,5.0,,1
,survey-likert,8,452230,0.0-4.0-4.0,5024777,44965.523275463,44965.5351967593,62997.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,2.0,,1
,survey-likert,9,474702,0.0-4.0-5.0,5024777,44965.523275463,44965.5351967593,22469.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,7.0,,1
,survey-likert,10,578534,0.0-4.0-6.0,5024777,44965.523275463,44965.5351967593,103829.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,1.0,,0
,survey-likert,11,621350,0.0-4.0-7.0,5024777,44965.523275463,44965.5351967593,42813.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,1.0,,0
,survey-likert,12,729998,0.0-4.0-8.0,5024777,44965.523275463,44965.5351967593,108645.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,7.0,,1
,survey-likert,13,840486,0.0-4.0-9.0,5024777,44965.523275463,44965.5351967593,110485.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,5.0,,1
,survey-likert,14,966246,0.0-4.0-10.0,5024777,44965.523275463,44965.5351967593,125757.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,6.0,,0
,survey-likert,15,1026510,0.0-4.0-11.0,5024777,44965.523275463,44965.5351967593,60261.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,1.0,,0
,html-keyboard-response,16,1029928,0.0-5.0,5024777,44965.523275463,44965.5351967593,3414.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,5877,0.0-0.0,276010,44965.5200115741,44965.5368865741,,,,,,,,0
,survey-html-form,1,16287,0.0-1.0,276010,44965.5200115741,44965.5368865741,10404.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,31390,0.0-2.0,276010,44965.5200115741,44965.5368865741,15094.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,37437,0.0-3.0,276010,44965.5200115741,44965.5368865741,6042.0,Array,rpms_instruction,,,,,0
,survey-likert,4,85297,0.0-4.0-0.0,276010,44965.5200115741,44965.5368865741,47850.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,5.0,,1
,survey-likert,5,110607,0.0-4.0-1.0,276010,44965.5200115741,44965.5368865741,25298.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,4.0,,1
,survey-likert,6,162678,0.0-4.0-2.0,276010,44965.5200115741,44965.5368865741,52062.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,1.0,,1
,survey-likert,7,212796,0.0-4.0-3.0,276010,44965.5200115741,44965.5368865741,50113.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,5.0,,1
,survey-likert,8,316058,0.0-4.0-4.0,276010,44965.5200115741,44965.5368865741,103255.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,2.0,,1
,survey-likert,9,389904,0.0-4.0-5.0,276010,44965.5200115741,44965.5368865741,73836.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,7.0,,1
,survey-likert,10,495359,0.0-4.0-6.0,276010,44965.5200115741,44965.5368865741,105442.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,8.0,,1
,survey-likert,11,792023,0.0-4.0-7.0,276010,44965.5200115741,44965.5368865741,296655.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,6.0,,1
,survey-likert,12,886557,0.0-4.0-8.0,276010,44965.5200115741,44965.5368865741,94527.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,7.0,,1
,survey-likert,13,1219463,0.0-4.0-9.0,276010,44965.5200115741,44965.5368865741,332899.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,5.0,,1
,survey-likert,14,1404942,0.0-4.0-10.0,276010,44965.5200115741,44965.5368865741,185473.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,4.0,,1
,survey-likert,15,1454982,0.0-4.0-11.0,276010,44965.5200115741,44965.5368865741,50034.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,1.0,,0
,html-keyboard-response,16,1457528,0.0-5.0,276010,44965.5200115741,44965.5368865741,2541.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,2445,0.0-0.0,5023829,44965.5352199074,44965.5374189815,,,,,,,,0
,survey-html-form,1,4001,0.0-1.0,5023829,44965.5352199074,44965.5374189815,1553.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,5852,0.0-2.0,5023829,44965.5352199074,44965.5374189815,1851.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,6874,0.0-3.0,5023829,44965.5352199074,44965.5374189815,1021.0,Array,rpms_instruction,,,,,0
,survey-likert,4,15387,0.0-4.0-0.0,5023829,44965.5352199074,44965.5374189815,8511.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,5.0,,1
,survey-likert,5,20284,0.0-4.0-1.0,5023829,44965.5352199074,44965.5374189815,4894.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,4.0,,1
,survey-likert,6,30784,0.0-4.0-2.0,5023829,44965.5352199074,44965.5374189815,10498.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,1.0,,1
,survey-likert,7,42318,0.0-4.0-3.0,5023829,44965.5352199074,44965.5374189815,11531.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,5.0,,1
,survey-likert,8,70812,0.0-4.0-4.0,5023829,44965.5352199074,44965.5374189815,28493.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,6.0,,0
,survey-likert,9,88339,0.0-4.0-5.0,5023829,44965.5352199074,44965.5374189815,17525.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,7.0,,1
,survey-likert,10,95120,0.0-4.0-6.0,5023829,44965.5352199074,44965.5374189815,6778.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,8.0,,1
,survey-likert,11,103114,0.0-4.0-7.0,5023829,44965.5352199074,44965.5374189815,7992.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,8.0,,0
,survey-likert,12,153673,0.0-4.0-8.0,5023829,44965.5352199074,44965.5374189815,50557.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,7.0,,1
